IMO,Port,Country,Arrival,Departure,In Port
9690171,Bonny, Nigeria,"Apr 12, 00:07","Apr 13, 23:25","1d 23h"
9690171,Santa Cruz de Tenerife Anch., Spain,"Apr 2, 19:59","Apr 3, 11:08","15h 9m"
9690171,Las Palmas (Gr.Canaria) Anch., Spain,"-","Apr 2, 13:09","-"
9690169,Bonny, Nigeria,"May 24, 11:05","May 25, 19:39","1d 8h"
9690169,Escombreras, Spain,"Apr 27, 04:53","Apr 28, 12:47","1d 7h"
9690169,Bonny, Nigeria,"Apr 14, 12:57","Apr 18, 09:54","3d 20h"
9690145,Singapore Anch. 1, Singapore,"May 26, 02:35","May 28, 00:45","1d 22h"
9690145,Yung An, Taiwan,"May 16, 01:03","May 17, 01:30","1d"
9690145,Singapore Anch. 3, Singapore,"May 11, 02:52","May 11, 10:45","7h 53m"
9690145,Bonny, Nigeria,"Apr 19, 04:19","Apr 20, 10:20","1d 6h"
9845764,Marmara Ereglisi, Turkey,"May 27, 12:36","May 28, 12:27","23h 50m"
9845764,Algeciras Anch., Spain,"May 21, 23:35","May 22, 18:14","18h 39m"
9845764,Freeport, United States (USA),"May 9, 13:26","May 10, 19:44","1d 6h"
9845764,Fos sur mer, France,"Apr 24, 23:54","Apr 26, 00:43","1d"
9845764,Arzew, Algeria,"Apr 22, 11:40","Apr 23, 15:49","1d 4h"
9864667,Freeport, United States (USA),"May 28, 17:19","May 30, 01:39","1d 8h"
9864667,Freeport Anch., United States (USA),"May 28, 10:31","May 28, 15:48","5h 16m"
9864667,Houston Anch., United States (USA),"May 26, 09:53","May 28, 06:51","1d 20h"
9864667,Port Rashid, Egypt,"Apr 7, 05:18","Apr 8, 05:14","23h 56m"
9845788,Panama Canal Anch. Pacific, Panama,"May 12, 00:14","May 15, 09:13","3d 8h"
9845788,Pyeongtaek, Korea,"Apr 18, 00:56","Apr 19, 00:18","23h 22m"
9857365,Rotterdam Maasvlakte, Netherlands,"May 18, 23:20","May 19, 22:06","22h 46m"
9857365,Rotterdam Maasvlakte, Netherlands,"May 18, 02:00","May 18, 23:06","21h 5m"
9857365,Sabine, United States (USA),"May 4, 01:33","May 5, 15:11","1d 13h"
9857365,Port Arthur Anch., United States (USA),"May 3, 06:27","May 3, 23:07","16h 40m"
9857365,Guayanilla, Puerto Rico,"Apr 25, 11:30","Apr 26, 17:37","1d 6h"
9861031,Corpus Christi Anch., United States (USA),"Jun 1, 05:01","-","-"
9861031,Sines, Portugal,"May 15, 07:07","May 16, 08:45","1d 1h"
9861031,Ingleside, United States (USA),"May 2, 05:17","May 3, 06:08","1d"
9861031,Sines, Portugal,"Apr 15, 15:44","Apr 16, 20:15","1d 4h"
9861031,Ingleside, United States (USA),"Apr 3, 17:12","Apr 4, 20:03","1d 2h"
9872987,Freeport, United States (USA),"May 16, 13:19","May 17, 19:13","1d 5h"
9872987,Singapore Anch. 1, Singapore,"Apr 11, 01:00","Apr 11, 18:39","17h 38m"
9872987,Gwangyang, Korea,"Apr 2, 04:53","Apr 4, 10:15","2d 5h"
9721724,Xiuyu, China,"May 17, 01:17","May 19, 04:00","2d 2h"
9721724,Wheatstone LNG Term., Australia,"May 3, 18:04","May 4, 16:03","21h 59m"
9721724,Singapore Anch. 1, Singapore,"Apr 14, 15:02","Apr 15, 22:02","1d 7h"
9721736,Ingleside, United States (USA),"May 17, 13:42","May 20, 07:10","2d 17h"
9721736,Corpus Christi Anch., United States (USA),"May 17, 04:20","May 17, 11:32","7h 11m"
9721736,Rotterdam Maasvlakte, Netherlands,"May 3, 12:53","May 4, 20:42","1d 7h"
9721736,Ingleside, United States (USA),"Apr 20, 03:55","Apr 21, 09:59","1d 6h"
9721736,Corpus Christi Anch., United States (USA),"Apr 19, 12:58","Apr 20, 01:51","12h 52m"
9692002,Escombreras, Spain,"May 12, 19:54","May 13, 19:48","23h 54m"
9692002,Cartagena Anch., Spain,"May 12, 04:58","May 12, 17:35","12h 36m"
9692002,Bonny, Nigeria,"May 1, 15:21","May 2, 21:19","1d 5h"
9692002,Santa Cruz de Tenerife Anch., Spain,"Apr 20, 07:26","-","-"
9692002,Marmara Ereglisi, Turkey,"Apr 12, 15:20","Apr 13, 16:36","1d 1h"
9692014,Dubai / Port Rashid, United Arab Emirates (UAE),"May 15, 12:17","-","-"
9692014,Dubai Anch., United Arab Emirates (UAE),"May 15, 01:22","May 15, 10:04","8h 41m"
9692014,Mab Tapud Anch., Thailand,"Apr 29, 05:22","Apr 29, 14:39","9h 16m"
9692014,Mab Tapud, Thailand,"Apr 27, 23:21","Apr 29, 04:55","1d 5h"
9692014,Bonny, Nigeria,"Apr 2, 15:45","Apr 3, 22:06","1d 6h"
9262235,Sines, Portugal,"May 31, 07:17","Jun 1, 06:04","22h 47m"
9262235,Bonny, Nigeria,"May 19, 16:47","May 21, 05:33","1d 12h"
9262235,Sines, Portugal,"Apr 12, 11:38","Apr 13, 09:50","22h 11m"
9262235,Bonny, Nigeria,"-","Apr 2, 19:53","-"
9262209,Fos sur mer, France,"Jun 1, 07:59","-","-"
9262209,Bonny, Nigeria,"May 13, 14:42","May 14, 20:56","1d 6h"
9262209,Santa Cruz de Tenerife Anch., Spain,"Apr 21, 08:53","Apr 23, 13:18","2d 4h"
9262209,Huelva, Spain,"Apr 18, 04:09","Apr 19, 04:50","1d"
9262209,Bonny, Nigeria,"Apr 5, 18:38","Apr 6, 20:21","1d 1h"
9262223,Montoir, France,"May 8, 00:14","May 10, 23:39","2d 23h"
9262223,Bonny, Nigeria,"Apr 22, 23:01","Apr 26, 09:46","3d 10h"
9262211,Mundra Anch., India,"May 9, 11:29","-","-"
9262211,Mundra, India,"May 8, 08:05","May 9, 10:31","1d 2h"
9262211,Bonny, Nigeria,"Apr 17, 04:52","Apr 19, 00:37","1d 19h"
9262211,Santa Cruz de Tenerife Anch., Spain,"Apr 6, 10:26","Apr 7, 00:36","14h 9m"
9262211,Escombreras, Spain,"Apr 2, 19:37","Apr 3, 22:10","1d 2h"
9761827,Pyeongtaek, Korea,"May 31, 22:24","-","-"
9761827,Pena Blanca Anch., Panama,"May 9, 15:44","-","-"
9761827,Panama Canal Anch. Atlantic, Panama,"May 8, 12:34","May 9, 11:01","22h 27m"
9761827,Sabine, United States (USA),"May 2, 14:17","May 4, 13:29","1d 23h"
9761827,Panama Canal Anch. Pacific, Panama,"Apr 26, 14:36","Apr 27, 08:43","18h 6m"
9761839,Okpo Anch., Korea,"May 17, 22:11","May 19, 06:25","1d 8h"
9761839,Panama Canal Anch. Atlantic, Panama,"Apr 23, 13:20","Apr 24, 10:01","20h 40m"
9761839,Sabine, United States (USA),"Apr 17, 19:16","Apr 19, 02:06","1d 6h"
9864916,Souma, Japan,"May 27, 00:18","May 28, 04:51","1d 4h"
9864916,Ingleside, United States (USA),"Apr 13, 23:03","Apr 15, 02:31","1d 3h"
9864916,Corpus Christi Anch., United States (USA),"Apr 9, 16:01","Apr 13, 20:42","4d 4h"
9869942,Barrow Island, Australia,"May 27, 09:05","May 28, 10:05","1d 1h"
9869942,Yangkou, China,"May 17, 07:14","May 18, 22:43","1d 15h"
9869942,Barrow Island, Australia,"May 4, 02:21","May 5, 03:20","1d"
9869942,Yanai, Japan,"Apr 22, 00:33","Apr 23, 03:17","1d 2h"
9869942,Barrow Island, Australia,"Apr 7, 18:41","Apr 8, 20:08","1d 1h"
9761853,Panama Canal Anch. Atlantic, Panama,"May 24, 19:14","May 25, 09:41","14h 27m"
9761853,Sabine, United States (USA),"May 19, 18:49","May 20, 22:13","1d 3h"
9761853,Port Arthur Anch., United States (USA),"May 19, 10:28","May 19, 16:12","5h 44m"
9761853,Panama Canal Anch. Atlantic, Panama,"May 11, 19:51","May 14, 19:13","2d 23h"
9761853,Panama Canal Anch. Pacific, Panama,"May 9, 16:22","May 11, 08:55","1d 16h"
9761841,Okpo Anch., Korea,"May 8, 06:23","May 8, 08:18","1h 55m"
9761841,Incheon, Korea,"May 6, 04:47","May 7, 06:13","1d 1h"
9761841,Gatun Anch., Panama,"Apr 13, 13:26","-","-"
9761841,Panama Canal Anch. Atlantic, Panama,"Apr 9, 23:32","Apr 13, 09:05","3d 9h"
9761841,Sabine, United States (USA),"Apr 4, 13:25","Apr 6, 04:00","1d 14h"
9870159,Port Said Anch., Egypt,"May 21, 15:10","May 22, 02:10","10h 59m"
9870159,Lake Charles, United States (USA),"May 3, 04:47","May 5, 21:06","2d 16h"
9870159,Panama Canal Anch. Pacific, Panama,"Apr 26, 07:23","Apr 26, 09:19","1h 56m"
9870159,Panama Canal Anch. Pacific, Panama,"Apr 25, 19:16","Apr 26, 04:16","9h"
9870159,Okpo Anch., Korea,"Apr 4, 02:05","-","-"
9766530,Freeport, United States (USA),"May 14, 12:08","May 15, 14:33","1d 2h"
9766530,Freeport, United States (USA),"Apr 3, 14:34","Apr 4, 19:15","1d 4h"
9766530,Freeport Anch., United States (USA),"-","Apr 3, 13:09","-"
9766578,Panama Canal Anch. Pacific, Panama,"May 15, 23:16","May 18, 01:56","2d 2h"
9766578,Panama Canal Anch. Atlantic, Panama,"May 11, 22:33","May 15, 09:34","3d 11h"
9766578,Freeport Anch., United States (USA),"May 7, 20:19","May 7, 23:28","3h 9m"
9766578,Freeport, United States (USA),"May 6, 12:58","May 7, 19:44","1d 6h"
9766566,Ingleside, United States (USA),"May 11, 12:48","May 12, 17:50","1d 5h"
9766566,Recalada Anch., Argentina,"Apr 24, 10:53","-","-"
9766566,Escobar LNG LNG Term., Argentina,"Apr 22, 06:09","Apr 23, 15:15","1d 9h"
9766566,Montevideo Anch., Uruguay,"Apr 21, 08:36","Apr 21, 13:22","4h 46m"
9766554,Gibraltar West Anch., Gibraltar,"May 16, 09:03","May 16, 17:51","8h 47m"
9766554,Barcelona Anch., Spain,"May 14, 08:03","May 14, 16:13","8h 10m"
9766554,Barcelona, Spain,"May 13, 04:54","May 14, 07:59","1d 3h"
9766554,Barcelona Anch., Spain,"May 12, 04:45","May 13, 04:27","23h 41m"
9766554,Cove Point, United States (USA),"May 1, 19:04","May 2, 19:29","1d"
9862346,Panama Canal Anch. Pacific, Panama,"May 22, 23:34","May 23, 18:03","18h 28m"
9862346,Panama Canal Anch. Atlantic, Panama,"May 21, 19:20","May 22, 09:11","13h 50m"
9862346,Savannah, United States (USA),"May 16, 12:05","May 18, 02:57","1d 14h"
9862346,Panama Canal Anch. Pacific, Panama,"May 4, 09:07","-","-"
9862346,Panama Canal Anch. Pacific, Panama,"May 3, 01:22","May 4, 09:02","1d 7h"
9851787,Panama Canal Anch. Atlantic, Panama,"May 14, 02:40","May 14, 10:36","7h 56m"
9851787,Sabine, United States (USA),"May 7, 13:31","May 9, 01:36","1d 12h"
9851787,Port Arthur Anch., United States (USA),"May 6, 10:57","May 7, 10:41","23h 44m"
9851787,Montoir, France,"Apr 23, 11:46","Apr 24, 14:40","1d 2h"
9851787,Lake Charles, United States (USA),"Apr 10, 19:05","Apr 11, 20:34","1d 1h"
9709037,Tianjin Xingang, China,"May 22, 04:41","May 24, 01:57","1d 21h"
9709037,Gladstone, Australia,"May 10, 01:48","May 11, 06:37","1d 4h"
9709037,Kisarazu, Japan,"Apr 29, 23:50","May 1, 01:37","1d 1h"
9709037,Withnell Bay, Australia,"Apr 18, 00:28","Apr 19, 05:15","1d 4h"
9709037,Dampier Anch., Australia,"Apr 15, 15:09","Apr 17, 22:13","2d 7h"
9709025,Tianjin Xingang, China,"May 29, 05:05","May 31, 02:02","1d 20h"
9709025,Pena Blanca Anch., Panama,"May 3, 15:25","-","-"
9709025,Panama Canal Anch. Atlantic, Panama,"Apr 28, 14:38","May 3, 10:22","4d 19h"
9709025,Lake Charles, United States (USA),"Apr 22, 19:07","Apr 24, 12:44","1d 17h"
9709025,Barcelona, Spain,"Apr 9, 04:40","Apr 10, 04:34","23h 54m"
9744025,Gladstone, Australia,"May 30, 05:48","May 31, 23:01","1d 17h"
9744025,Pyeongtaek, Korea,"May 12, 07:12","May 13, 06:58","23h 46m"
9744025,Prelude Term., Australia,"Apr 30, 22:17","May 2, 12:56","1d 14h"
9744025,Singapore Anch. 1, Singapore,"Apr 22, 05:15","Apr 22, 22:37","17h 21m"
9744025,Singapore, Singapore,"Apr 20, 23:46","Apr 22, 04:54","1d 5h"
9750232,Point Fortin, Trinidad & Tobago,"May 18, 10:30","May 19, 16:37","1d 6h"
9750232,La Brea (Brighton) Anch., Trinidad & Tobago,"May 16, 17:10","May 18, 09:15","1d 16h"
9750256,Singapore Anch. 1, Singapore,"May 18, 08:23","May 21, 09:45","3d 1h"
9750256,Mab Tapud, Thailand,"May 14, 10:17","May 15, 15:01","1d 4h"
9750256,Mab Tapud Anch., Thailand,"May 14, 01:09","May 14, 09:17","8h 8m"
9750256,Bonny, Nigeria,"Apr 21, 19:33","Apr 23, 05:44","1d 10h"
9750256,Walvis Bay Anch., Namibia,"Apr 10, 05:49","Apr 10, 12:30","6h 41m"
9750244,Pena Blanca Anch., Panama,"May 30, 12:58","May 30, 13:57","58m"
9750244,Panama Canal Anch. Atlantic, Panama,"May 29, 13:45","May 30, 08:48","19h 2m"
9750244,Sabine, United States (USA),"May 20, 00:33","May 21, 22:02","1d 21h"
9750244,Port Arthur Anch., United States (USA),"May 18, 12:11","May 19, 22:16","1d 10h"
9750244,Panama Canal Anch. Pacific, Panama,"May 12, 13:03","May 13, 08:49","19h 46m"
9750220,Sabine, United States (USA),"Apr 25, 17:58","Apr 27, 13:43","1d 19h"
9750220,Port Arthur Anch., United States (USA),"Apr 15, 13:52","Apr 24, 06:13","8d 16h"
9750220,Galveston, United States (USA),"Apr 8, 17:45","Apr 14, 19:36","6d 1h"
9750220,Port Arthur Anch., United States (USA),"Apr 2, 16:09","Apr 7, 12:38","4d 20h"
9750220,Sabine, United States (USA),"-","Apr 2, 13:54","-"
9834313,Zeebrugge, Belgium,"May 22, 23:18","May 24, 07:37","1d 8h"
9834313,As Suways (Suez) Anch., Egypt,"May 14, 07:43","May 15, 04:32","20h 49m"
9834313,Caofeidian, China,"Apr 26, 02:09","Apr 27, 07:54","1d 5h"
9834301,Zeebrugge, Belgium,"May 8, 13:32","May 9, 20:43","1d 7h"
9834301,Antwerpen Anch., Belgium,"May 6, 07:11","May 8, 11:11","2d 4h"
9834301,As Suways (Suez) Anch., Egypt,"Apr 24, 06:50","Apr 25, 04:04","21h 13m"
9834301,Tianjin Xingang, China,"-","Apr 2, 06:45","-"
9834296,Port Said Anch., Egypt,"May 11, 08:59","May 12, 07:43","22h 43m"
9834296,Zeebrugge, Belgium,"May 2, 12:36","May 3, 14:07","1d 1h"
9834296,Antwerpen Anch., Belgium,"May 1, 09:40","May 2, 10:10","1d"
9834296,As Suways (Suez) Anch., Egypt,"Apr 18, 15:27","Apr 19, 05:08","13h 40m"
9766889,Dumyat, Egypt,"May 31, 04:07","Jun 1, 08:47","1d 4h"
9766889,Sines, Portugal,"May 22, 05:30","May 23, 06:32","1d 1h"
9766889,Ingleside, United States (USA),"May 4, 12:55","May 5, 15:01","1d 2h"
9766889,Thamesport, United Kingdom (UK),"Apr 21, 16:50","Apr 22, 17:34","1d"
9766889,Point Fortin, Trinidad & Tobago,"Apr 8, 10:22","Apr 9, 05:08","18h 46m"
9785158,Freeport, United States (USA),"Apr 27, 13:02","Apr 28, 21:42","1d 8h"
9850666,Okpo, Korea,"May 21, 01:30","-","-"
9850666,Sakai, Japan,"May 13, 22:35","May 15, 22:46","2d"
9850666,Freeport, United States (USA),"Apr 5, 12:43","Apr 6, 18:49","1d 6h"
9850666,Freeport Anch., United States (USA),"Apr 4, 13:33","Apr 5, 11:49","22h 15m"
9748904,Yung An, Taiwan,"May 19, 23:32","May 20, 23:30","23h 58m"
9748904,Gatun Anch., Panama,"Apr 27, 14:55","-","-"
9748904,Panama Canal Anch. Atlantic, Panama,"Apr 27, 11:24","-","-"
9748904,Panama Canal Anch. Atlantic, Panama,"Apr 27, 01:29","Apr 27, 10:11","8h 42m"
9748904,Lake Charles, United States (USA),"Apr 21, 15:54","Apr 22, 22:52","1d 6h"
9851646,Singapore Anch. 1, Singapore,"May 27, 01:17","May 28, 06:06","1d 4h"
9851646,Niigata, Japan,"May 18, 01:01","May 19, 01:30","1d"
9851646,Sabine, United States (USA),"Apr 8, 22:52","Apr 10, 00:20","1d 1h"
9862308,Darwin, Australia,"May 24, 21:00","May 26, 03:53","1d 6h"
9862308,Darwin Anch., Australia,"May 18, 01:08","May 24, 19:18","6d 18h"
9862308,Tianjin Xingang, China,"May 7, 00:55","May 9, 00:40","1d 23h"
9862308,Darwin, Australia,"Apr 23, 20:15","Apr 25, 04:08","1d 7h"
9862308,Darwin Anch., Australia,"Apr 20, 12:21","Apr 23, 18:10","3d 5h"
9758076,Lake Charles, United States (USA),"May 20, 17:39","May 21, 18:20","1d"
9758064,Panama Canal Anch. Pacific, Panama,"Jun 1, 03:28","-","-"
9758064,Pyeongtaek, Korea,"May 10, 06:10","May 11, 05:23","23h 12m"
9758064,Gatun Anch., Panama,"Apr 18, 15:28","-","-"
9758064,Panama Canal Anch. Atlantic, Panama,"Apr 17, 19:58","-","-"
9758064,Panama Canal Anch. Atlantic, Panama,"Apr 17, 19:27","Apr 17, 19:52","25m"
9792606,Gibraltar West Anch., Gibraltar,"Apr 21, 04:03","Apr 22, 09:15","1d 5h"
9792606,Montoir, France,"Apr 17, 04:33","Apr 18, 07:19","1d 2h"
9792606,Sabine, United States (USA),"Apr 3, 02:02","Apr 4, 03:39","1d 1h"
9216303,Bonny, Nigeria,"May 25, 23:17","May 27, 03:02","1d 3h"
9216303,Las Palmas (Gr.Canaria) Anch., Spain,"Apr 26, 13:11","-","-"
9216303,Sines Anch., Portugal,"Apr 19, 14:01","-","-"
9216303,Sines, Portugal,"Apr 18, 13:26","Apr 19, 13:47","1d"
9216303,Bonny, Nigeria,"Apr 7, 23:02","Apr 9, 12:29","1d 13h"
9216298,Hazira, India,"Apr 12, 03:24","Apr 13, 05:31","1d 2h"
9241267,Bonny, Nigeria,"May 30, 02:42","-","-"
9241267,Las Palmas (Gr.Canaria) Anch., Spain,"May 9, 07:14","May 9, 19:00","11h 45m"
9241267,Santa Cruz de Tenerife Anch., Spain,"May 7, 07:25","May 8, 17:14","1d 9h"
9241267,Sines, Portugal,"May 2, 10:53","May 3, 09:44","22h 50m"
9241267,Bonny, Nigeria,"Apr 20, 17:16","Apr 21, 22:47","1d 5h"
9361639,Shimizu, Japan,"May 22, 00:12","May 23, 08:10","1d 7h"
9361639,Dongjiakou, China,"May 1, 00:21","May 2, 02:12","1d 1h"
9361639,Lese, Papua New Guinea,"Apr 20, 20:21","Apr 22, 00:44","1d 4h"
9361639,Dongjiakou, China,"Apr 9, 02:12","Apr 10, 03:36","1d 1h"
9360922,Dongjiakou, China,"Jun 1, 02:17","-","-"
9360922,Lese, Papua New Guinea,"May 19, 20:28","May 20, 20:14","23h 45m"
9360922,Yung An, Taiwan,"May 9, 00:05","May 9, 23:34","23h 29m"
9360922,Lese, Papua New Guinea,"Apr 28, 20:21","Apr 29, 23:39","1d 3h"
9360922,Kisarazu, Japan,"Apr 19, 00:10","Apr 20, 02:30","1d 2h"
9854624,Panama Canal Anch. Pacific, Panama,"May 11, 08:35","May 12, 07:45","23h 10m"
9854624,Pyeongtaek, Korea,"Apr 18, 23:50","Apr 19, 23:36","23h 46m"
9854612,Cape Town Anch., South Africa,"May 9, 10:15","May 13, 07:52","3d 21h"
9854612,Sabine, United States (USA),"Apr 18, 19:17","Apr 20, 01:36","1d 6h"
9613135,Lese, Papua New Guinea,"May 31, 21:21","-","-"
9613135,Dongjiakou, China,"May 20, 04:06","May 21, 05:51","1d 1h"
9613135,Lese, Papua New Guinea,"May 7, 20:25","May 8, 16:29","20h 3m"
9613135,Dongjiakou, China,"Apr 23, 00:21","Apr 24, 01:56","1d 1h"
9613135,Lese, Papua New Guinea,"Apr 12, 20:30","Apr 13, 21:55","1d 1h"
9760768,Lake Charles, United States (USA),"May 5, 17:35","May 6, 21:43","1d 4h"
9760768,Thamesport, United Kingdom (UK),"Apr 20, 02:47","-","-"
9760768,Thamesport, United Kingdom (UK),"Apr 19, 01:21","Apr 20, 02:38","1d 1h"
9760782,Lake Charles, United States (USA),"May 31, 14:58","-","-"
9760782,Panama Canal Anch. Pacific, Panama,"May 15, 12:22","May 20, 08:29","4d 20h"
9760782,Boryeong, Korea,"Apr 16, 20:41","-","-"
9760782,Boryeong, Korea,"Apr 15, 08:38","Apr 16, 19:55","1d 11h"
9760770,Tianjin Xingang, China,"May 14, 00:37","May 15, 07:28","1d 6h"
9760770,Tianjin Anch., China,"May 12, 22:25","May 13, 22:45","1d"
9760770,Panama Canal Anch. Pacific, Panama,"Apr 13, 21:50","Apr 14, 02:33","4h 43m"
9760770,Pena Blanca Anch., Panama,"Apr 13, 15:28","-","-"
9760770,Panama Canal Anch. Atlantic, Panama,"Apr 11, 14:08","Apr 13, 10:03","1d 19h"
9155145,Okpo Anch., Korea,"May 20, 07:05","May 23, 05:42","2d 22h"
9155145,Pyeongtaek, Korea,"May 15, 22:03","May 16, 22:44","1d"
9155145,Ras Laffan, Qatar,"Apr 29, 11:11","Apr 30, 09:13","22h 1m"
9155145,Incheon, Korea,"Apr 12, 04:31","Apr 13, 01:28","20h 57m"
9155157,Okpo Anch., Korea,"May 19, 00:26","May 22, 23:31","3d 23h"
9155157,Incheon, Korea,"May 17, 01:58","May 18, 01:35","23h 36m"
9155157,Ras Laffan, Qatar,"Apr 30, 22:36","May 1, 19:19","20h 43m"
9155157,Okpo Anch., Korea,"Apr 14, 23:38","-","-"
9155157,Okpo Anch., Korea,"Apr 7, 05:56","Apr 13, 08:52","6d 2h"
9630004,Al Fujayrah Anch., United Arab Emirates (UAE),"Apr 18, 03:25","Apr 18, 21:57","18h 31m"
9654880,Mundra, India,"May 30, 05:25","May 31, 06:46","1d 1h"
9654880,Bonny, Nigeria,"May 6, 20:27","May 8, 05:48","1d 9h"
9654880,Sakai, Japan,"-","Apr 2, 04:15","-"
9630028,Ras Laffan, Qatar,"May 14, 03:46","May 15, 07:50","1d 4h"
9630028,Ras Laffan Anch., Qatar,"May 13, 05:51","May 14, 03:10","21h 18m"
9630028,Al Fujayrah Anch., United Arab Emirates (UAE),"May 11, 20:52","May 12, 08:54","12h 1m"
9630028,Hazira, India,"May 8, 01:27","May 9, 14:11","1d 12h"
9654878,Anegasaki, Japan,"May 26, 02:25","May 27, 07:14","1d 4h"
9654878,Withnell Bay, Australia,"May 16, 07:37","May 17, 12:30","1d 4h"
9654878,Ningbo, China,"May 3, 03:45","May 5, 05:06","2d 1h"
9654878,Gladstone, Australia,"Apr 17, 17:18","Apr 18, 22:55","1d 5h"
9654878,Gladstone Anch., Australia,"Apr 14, 09:47","Apr 17, 15:18","3d 5h"
9845013,Escombreras, Spain,"May 27, 04:30","May 29, 19:41","2d 15h"
9845013,Gibraltar West Anch., Gibraltar,"May 12, 18:38","May 13, 17:20","22h 41m"
9845013,Fos sur mer, France,"May 9, 09:21","May 10, 15:23","1d 6h"
9845013,Ingleside, United States (USA),"Apr 17, 04:44","Apr 18, 12:54","1d 8h"
9845013,Corpus Christi Anch., United States (USA),"Apr 16, 16:12","Apr 17, 01:33","9h 21m"
9859741,Darwin Anch., Australia,"May 29, 22:13","May 30, 07:46","9h 33m"
9859741,Gladstone, Australia,"May 1, 07:14","May 2, 16:50","1d 9h"
9859741,Gladstone Anch., Australia,"Apr 29, 20:11","May 1, 05:49","1d 9h"
9859741,Ningbo, China,"Apr 18, 02:07","Apr 20, 03:20","2d 1h"
9859741,Gladstone Anch., Australia,"Apr 7, 16:43","Apr 8, 04:33","11h 50m"
9854363,Port Said Anch., Egypt,"May 24, 14:26","May 25, 04:36","14h 9m"
9854363,Sabine, United States (USA),"May 5, 20:50","May 7, 02:24","1d 5h"
9854363,Port Arthur Anch., United States (USA),"May 2, 13:56","May 5, 18:08","3d 4h"
9854363,Point Fortin, Trinidad & Tobago,"Apr 25, 14:48","-","-"
9854363,La Brea (Brighton) Anch., Trinidad & Tobago,"Apr 25, 09:29","Apr 25, 13:47","4h 18m"
9810379,As Suways (Suez) Anch., Egypt,"May 23, 10:44","May 24, 06:10","19h 26m"
9810379,Kisarazu, Japan,"May 3, 01:47","May 4, 02:22","1d"
9810379,Singapore Anch. 1, Singapore,"Apr 22, 01:54","Apr 23, 02:04","1d"
9767950,Mugardos, Spain,"May 27, 16:09","May 28, 16:22","1d"
9767950,Gibraltar West Anch., Gibraltar,"May 23, 04:00","May 23, 22:50","18h 49m"
9767950,Barrow Island, Australia,"Apr 8, 22:11","Apr 9, 22:06","23h 55m"
9767950,Singapore Anch. 1, Singapore,"Apr 2, 16:43","Apr 3, 14:10","21h 27m"
9767962,Pena Blanca Anch., Panama,"May 6, 15:04","-","-"
9767962,Panama Canal Anch. Atlantic, Panama,"May 3, 21:36","May 6, 09:37","2d 12h"
9767962,Sabine, United States (USA),"Apr 28, 19:22","Apr 30, 07:09","1d 11h"
9753014,Al Fujayrah Anch., United Arab Emirates (UAE),"May 9, 19:03","May 11, 06:24","1d 11h"
9753014,Mina' al Ahmadi, Kuwait,"May 6, 10:39","May 8, 05:38","1d 18h"
9753014,Sabine, United States (USA),"Apr 6, 08:31","Apr 7, 13:54","1d 5h"
9753014,Port Arthur Anch., United States (USA),"Apr 5, 21:45","Apr 6, 05:53","8h 7m"
9753026,Singapore Anch. 3, Singapore,"May 4, 21:59","May 5, 23:08","1d 1h"
9753026,Nagoya, Japan,"Apr 27, 01:12","Apr 28, 02:15","1d 1h"
9753026,Wheatstone LNG Term., Australia,"Apr 13, 16:20","Apr 14, 13:03","20h 42m"
9753026,Niigata, Japan,"-","Apr 2, 03:24","-"
9659725,Sabine, United States (USA),"May 22, 21:27","May 23, 20:46","23h 18m"
9659725,Galveston, United States (USA),"May 20, 13:28","May 21, 14:47","1d 1h"
9659725,Mugardos, Spain,"Apr 26, 08:50","Apr 28, 15:59","2d 7h"
9659725,Setubal, Portugal,"Apr 2, 16:16","Apr 22, 18:30","20d 2h"
9709489,Anegasaki, Japan,"May 27, 03:52","May 28, 09:53","1d 6h"
9709489,Gladstone Anch., Australia,"May 14, 05:19","May 16, 20:43","2d 15h"
9709489,Gladstone, Australia,"May 12, 15:04","May 14, 03:26","1d 12h"
9709489,Gladstone Anch., Australia,"May 11, 19:41","May 12, 13:35","17h 54m"
9709489,Singapore Anch. 1, Singapore,"May 2, 07:00","May 2, 15:40","8h 40m"
9682588,Gladstone Anch., Australia,"May 27, 05:30","-","-"
9682588,Gladstone Anch., Australia,"May 25, 05:55","May 27, 05:17","1d 23h"
9682588,Gladstone, Australia,"May 22, 23:33","May 25, 04:46","2d 5h"
9682588,Gladstone Anch., Australia,"May 21, 10:52","May 22, 21:16","1d 10h"
9682588,Singapore Anch. 1, Singapore,"May 10, 08:09","May 11, 20:11","1d 12h"
9709491,Bonny, Nigeria,"Apr 23, 20:23","Apr 25, 00:21","1d 3h"
9709491,Bilbao, Spain,"Apr 10, 04:32","Apr 11, 04:04","23h 31m"
9709491,Bilbao Anch., Spain,"Apr 9, 01:12","Apr 10, 04:29","1d 3h"
9682576,Lese, Papua New Guinea,"May 29, 20:48","May 31, 01:29","1d 4h"
9682576,Lese Anch., Papua New Guinea,"May 28, 18:26","May 29, 18:50","1d"
9682576,Lese, Papua New Guinea,"Apr 30, 20:29","May 4, 04:13","3d 7h"
9682576,Lese Anch., Papua New Guinea,"Apr 24, 16:51","Apr 30, 18:47","6d 1h"
9682576,Singapore Anch. 1, Singapore,"Apr 17, 09:04","Apr 18, 00:25","15h 20m"
9682605,Panama Canal Anch. Atlantic, Panama,"Apr 26, 11:10","Apr 29, 08:27","2d 21h"
